suite55,2034.1207284927368,518,864,0.8,0.5,0,1.0,0.6,0.6666666666666666,0.85,0.6865671641791045,0,0,0.55,0,0.75,0.35,0.8,0.8571428571428571,0.8235294117647058,0,0,0.3,0,0,0.7,0,0.8,0,0.0,0,0,0.4,0,0.2,0,0,0,0,0,0,0.45,0.5,0,0,0.5,0,0.3,0.3,0.7,0,0.0,0.5689655172413793,0.8888888888888888,0.55,0,0.5454545454545454,0,0.45,0.6,0,0,0.65,0,0.6,0.8,0.7222222222222222,0,0.85,0.55,0.55,0.95
suite67,1952.7161087989807,507,864,0.8,0.6,0,0.95,0.6,0.6666666666666666,0.75,0.6865671641791045,0,0,0.55,0,0.5,0.45,0.75,0.8571428571428571,0.7647058823529411,0,0,0.3,0,0,0.7,0,0.75,0,0.0,0,0,0.4,0,0.35,0,0,0,0,0,0,0.45,0.45,0,0,0.5,0,0.3,0.3,0.7,0,0.0,0.5344827586206896,0.6666666666666666,0.5,0,0.6363636363636364,0,0.4,0.6,0,0,0.8,0,0.6,0.7,0.6666666666666666,0,0.85,0.5,0.6,0.85
suite75,2056.5903499126434,532,864,0.85,0.5,0,0.95,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.55,0,0.875,0.35,0.9,0.8571428571428571,0.7647058823529411,0,0,0.3,0,0,0.7,0,0.85,0,0.0,0,0,0.4,0,0.4,0,0,0,0,0,0,0.4,0.5,0,0,0.45,0,0.3,0.3,0.7,0,0.0,0.5775862068965517,0.8888888888888888,0.55,0,0.6363636363636364,0,0.45,0.6,0,0,0.9,0,0.65,0.8,0.7222222222222222,0,0.85,0.5,0.6,0.95
suite184,2095.311305999756,534,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.55,0,0.75,0.4,0.85,0.8571428571428571,0.8235294117647058,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,0.4,0,0.4,0,0,0,0,0,0,0.45,0.35,0,0,0.5,0,0.3,0.3,0.7,0,0.0,0.5775862068965517,0.8888888888888888,0.55,0,0.5454545454545454,0,0.45,0.6,0,0,0.9,0,0.65,0.8,0.7777777777777778,0,0.85,0.5,0.55,0.95
suite290,2094.878963947296,513,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.8,0.6716417910447762,0,0,0.55,0,0.625,0.4,0.8,0.8571428571428571,0.8235294117647058,0,0,0.3,0,0,0.7,0,0.8,0,0.0,0,0,0.4,0,0.25,0,0,0,0,0,0,0.4,0.35,0,0,0.5,0,0.3,0.3,0.7,0,0.0,0.5517241379310345,0.8888888888888888,0.5,0,0.6363636363636364,0,0.45,0.6,0,0,0.75,0,0.65,0.8,0.6666666666666666,0,0.85,0.5,0.55,0.85
suite301,1928.5584616661072,536,864,0.85,0.5,0,1.0,0.6,0.6666666666666666,0.85,0.7164179104477612,0,0,0.55,0,0.75,0.35,0.9,0.8571428571428571,0.8235294117647058,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,0.4,0,0.4,0,0,0,0,0,0,0.45,0.5,0,0,0.55,0,0.3,0.3,0.7,0,0.0,0.5775862068965517,0.8888888888888888,0.55,0,0.5454545454545454,0,0.4,0.6,0,0,0.9,0,0.65,0.8,0.7222222222222222,0,0.85,0.5,0.6,0.95
suite309,1975.3707933425903,525,864,0.8,0.6,0,0.95,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.55,0,0.875,0.4,0.9,0.8571428571428571,0.8235294117647058,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,0.4,0,0.15,0,0,0,0,0,0,0.4,0.45,0,0,0.45,0,0.3,0.3,0.7,0,0.0,0.5775862068965517,0.8888888888888888,0.5,0,0.6363636363636364,0,0.45,0.6,0,0,0.6,0,0.65,0.8,0.7777777777777778,0,0.85,0.55,0.6,0.95
suite343,1983.8282403945923,527,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.6865671641791045,0,0,0.55,0,0.75,0.45,0.75,0.8571428571428571,0.8235294117647058,0,0,0.25,0,0,0.7,0,0.8,0,0.0,0,0,0.35,0,0.35,0,0,0,0,0,0,0.45,0.4,0,0,0.5,0,0.3,0.3,0.7,0,0.0,0.5689655172413793,0.8888888888888888,0.5,0,0.6363636363636364,0,0.45,0.6,0,0,0.9,0,0.65,0.8,0.6666666666666666,0,0.85,0.55,0.6,0.95
suite351,2014.4919192790985,520,864,0.8,0.5,0,1.0,0.6,0.6666666666666666,0.85,0.6716417910447762,0,0,0.55,0,0.75,0.35,0.8,0.8571428571428571,0.7647058823529411,0,0,0.3,0,0,0.7,0,0.8,0,0.0,0,0,0.4,0,0.3,0,0,0,0,0,0,0.4,0.45,0,0,0.5,0,0.3,0.3,0.7,0,0.0,0.5603448275862069,0.8888888888888888,0.55,0,0.6363636363636364,0,0.45,0.6,0,0,0.8,0,0.65,0.8,0.7777777777777778,0,0.85,0.5,0.6,0.9
suite361,1960.8020269870758,525,864,0.85,0.5,0,1.0,0.6,0.6666666666666666,0.85,0.6716417910447762,0,0,0.6,0,0.75,0.45,0.8,0.8571428571428571,0.7647058823529411,0,0,0.25,0,0,0.7,0,0.8,0,0.0,0,0,0.4,0,0.35,0,0,0,0,0,0,0.4,0.5,0,0,0.5,0,0.3,0.3,0.7,0,0.0,0.5689655172413793,0.8888888888888888,0.55,0,0.5454545454545454,0,0.45,0.6,0,0,0.8,0,0.65,0.8,0.7222222222222222,0,0.85,0.5,0.6,0.95
suite370,1970.9458622932434,506,864,0.85,0.6,0,0.95,0.6,0.6666666666666666,0.85,0.6417910447761194,0,0,0.45,0,0.75,0.45,0.8,0.8571428571428571,0.8235294117647058,0,0,0.3,0,0,0.7,0,0.7,0,0.0,0,0,0.3,0,0.45,0,0,0,0,0,0,0.4,0.45,0,0,0.4,0,0.3,0.3,0.7,0,0.0,0.5258620689655172,0.6666666666666666,0.45,0,0.5454545454545454,0,0.45,0.6,0,0,0.9,0,0.6,0.8,0.6666666666666666,0,0.85,0.5,0.55,0.85
suite379,2027.7082252502441,535,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.55,0,0.875,0.45,0.9,0.8571428571428571,0.7647058823529411,0,0,0.3,0,0,0.7,0,0.85,0,0.0,0,0,0.4,0,0.35,0,0,0,0,0,0,0.4,0.5,0,0,0.5,0,0.3,0.3,0.7,0,0.0,0.5689655172413793,0.8888888888888888,0.55,0,0.5454545454545454,0,0.45,0.6,0,0,0.8,0,0.65,0.8,0.7777777777777778,0,0.85,0.55,0.6,0.95
suite434,2051.562692642212,526,864,0.8,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.6,0,0.75,0.45,0.9,0.8571428571428571,0.8235294117647058,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,0.35,0,0.35,0,0,0,0,0,0,0.4,0.4,0,0,0.45,0,0.3,0.3,0.7,0,0.0,0.5775862068965517,0.8888888888888888,0.5,0,0.5454545454545454,0,0.45,0.6,0,0,0.7,0,0.65,0.8,0.6666666666666666,0,0.85,0.5,0.55,0.95
