suite67,0.893085241317749,0.432452917098999
suite67,0.5488929748535156,0.3305518627166748
suite67,0.4567587375640869,0.3297858238220215
suite67,0.4131150245666504,1.0690045356750488
suite67,0.17678284645080566,0.17419171333312988
suite67,0.1902773380279541,0.16701555252075195
suite67,0.20628976821899414,0.1732335090637207
suite67,0.19439911842346191,0.17117667198181152
suite67,0.19052553176879883,0.17114853858947754
suite67,0.19652390480041504,0.17508912086486816
suite67,0.21806049346923828,0.16845273971557617
suite67,0.21468353271484375,0.17160725593566895
suite67,0.1968851089477539,0.17338132858276367
suite67,0.19055652618408203,0.1753544807434082
suite67,0.2048351764678955,0.17154741287231445
suite67,0.1902616024017334,0.16718173027038574
suite67,0.1938025951385498,0.1890091896057129
suite67,0.21526360511779785,0.18050503730773926
suite67,0.19827008247375488,0.17175793647766113
suite67,0.19371867179870605,0.1738414764404297
suite67,0.18912243843078613,0.17197799682617188
suite67,0.20035910606384277,0.17204737663269043
suite67,0.19052767753601074,0.17423009872436523
suite67,0.19219708442687988,0.1605219841003418
suite67,0.19862818717956543,0.1733260154724121
suite67,0.19506025314331055,0.16287970542907715
suite67,0.19782590866088867,0.16832280158996582
suite67,0.1966841220855713,0.18811964988708496
suite67,0.18973207473754883,0.1690807342529297
suite67,0.18709278106689453,0.1755838394165039
suite75,0.20269513130187988,0.1681525707244873
suite75,0.20077824592590332,0.17523503303527832
suite75,0.2050020694732666,0.18189120292663574
suite75,0.19586873054504395,0.16983842849731445
suite75,0.19453120231628418,0.17928814888000488
suite75,0.20226740837097168,0.16996002197265625
suite75,0.1872391700744629,0.17346477508544922
suite75,0.20598363876342773,0.18239259719848633
suite75,0.21331453323364258,0.1740407943725586
suite75,0.19741010665893555,0.1687629222869873
suite75,0.20147967338562012,0.1822371482849121
suite75,0.19862890243530273,0.1703798770904541
suite75,0.20997977256774902,0.18158650398254395
suite75,0.20411324501037598,0.17630815505981445
suite75,0.1996753215789795,0.1769399642944336
suite75,0.20341992378234863,0.1732654571533203
suite75,0.21077609062194824,0.17525458335876465
suite75,0.19936609268188477,0.16704154014587402
suite75,0.22082114219665527,0.17749285697937012
suite75,0.20778775215148926,0.16878223419189453
suite75,0.20621228218078613,0.17264556884765625
suite75,0.20253205299377441,0.1804184913635254
suite75,0.21287798881530762,0.16642355918884277
suite75,0.19579529762268066,0.1729569435119629
suite75,0.20357728004455566,0.19173073768615723
